"id","start_date","lat","lon","l1","l2","rooms","surface_total","surface_covered","price","currency","property_type","operation_type","fondo"
"tw3DLDlTU9uLnO5IJeCFKg==",2019-01-19,-34.5891843,-58.4079875,"Argentina","Capital Federal",3,110,100,22000,"ARS","Departamento","Alquiler",10
"+t5VaexcskXdkJlr7ZYlCA==",2019-01-19,-34.5895459,-58.3973636,"Argentina","Capital Federal",3,76,70,17500,"ARS","Departamento","Alquiler",6
"WLbe21zItnHpPLGxOaI0Rw==",2019-01-19,-34.595775,-58.3926,"Argentina","Capital Federal",3,110,110,35000,"ARS","Departamento","Alquiler",0
"bygQBE86DNoYQoQ/5lClKg==",2019-01-19,-34.572722,-58.4833846,"Argentina","Capital Federal",3,70,62,18500,"ARS","Departamento","Alquiler",8
"WgN/wZmnc0llkl46c4i6dg==",2019-01-19,-34.5895488519,-58.4106310815,"Argentina","Capital Federal",4,89,80,26000,"ARS","Departamento","Alquiler",9
"3dNWhKHyApKp11Fwun63bA==",2019-03-03,-34.635176,-58.4552913,"Argentina","Capital Federal",2,43,40,8000,"ARS","PH","Alquiler",3
"2D0CRBC4JTEST6Br4m2/vw==",2019-03-03,-34.6328033,-58.4685613,"Argentina","Capital Federal",2,35,35,9000,"ARS","Departamento","Alquiler",0
"mUl8eUtOgoWz5iHQ3q3fgQ==",2019-03-03,-34.592521,-58.414084,"Argentina","Capital Federal",1,37,37,12000,"ARS","Departamento","Alquiler",0
"5lPL75sCiF+V9AheCUy5SA==",2019-03-03,-34.572055,-58.474565,"Argentina","Capital Federal",2,66,55,18500,"ARS","Departamento","Alquiler",11
"b04FweP/KdYbZsQuUFw1aw==",2019-03-03,-34.57701,-58.485628,"Argentina","Capital Federal",2,45,45,12000,"ARS","Departamento","Alquiler",0
"717ZvkyI+ZVAQfTLmiSoVA==",2019-03-03,-34.6320549,-58.4692041,"Argentina","Capital Federal",3,65,65,12500,"ARS","Departamento","Alquiler",0
"9o7pt9rAK1GSlKRPahRKRA==",2019-03-03,-34.578967,-58.488113,"Argentina","Capital Federal",3,69,64,26500,"ARS","Departamento","Alquiler",5
"yjqhaVMU6mAJffi2Dn70qQ==",2019-03-03,-34.57236,-58.490016,"Argentina","Capital Federal",3,76,70,30000,"ARS","Departamento","Alquiler",6
"ieaos53NDMNusdh6dl5Egw==",2019-03-28,-34.5963826,-58.4081572,"Argentina","Capital Federal",NA,29,29,11500,"ARS","Departamento","Alquiler",0
"MT86Yih40XFIaXT2yJknJw==",2019-03-28,-34.57229233,-58.48267365,"Argentina","Capital Federal",NA,40,37,13000,"ARS","Departamento","Alquiler",3
"ZQ+gxGVRdxkw5cHWxZMIjw==",2019-03-28,-34.57444,-58.48257065,"Argentina","Capital Federal",NA,45,41,14000,"ARS","Departamento","Alquiler",4
"vFfGWQM/Xr+JKnp2gU6ifQ==",2019-03-28,-34.620815,-58.472435,"Argentina","Capital Federal",1,34,31,12000,"ARS","Departamento","Alquiler",3
"XvuQB0M7tkfL0Ubi/rup/Q==",2019-03-28,-34.596807,-58.4111063,"Argentina","Capital Federal",1,43,33,14000,"ARS","Departamento","Alquiler",10
"k6vkE45UjLvRlLQL22v3BA==",2019-03-28,-34.5888883,-58.4099481,"Argentina","Capital Federal",1,26,21,10000,"ARS","Departamento","Alquiler",5
"1p05e7UnKfGThFa9nMIbVw==",2019-03-28,-34.5912521645,-58.4045474804,"Argentina","Capital Federal",1,25,25,12000,"ARS","Departamento","Alquiler",0
"VAAVSLei0PyWfMOAyd1GRQ==",2019-03-28,-34.55832291,-58.45486069,"Argentina","Capital Federal",1,45,45,15000,"ARS","Departamento","Alquiler",0
"JnbTwzRn9rAtZdAFLQawUA==",2019-03-28,-34.6264135176,-58.4567763455,"Argentina","Capital Federal",2,40,40,15000,"ARS","Departamento","Alquiler",0
"7ixyiwBWpCAn63+lyelaHQ==",2019-03-28,-34.583765,-58.4126768,"Argentina","Capital Federal",2,50,50,14000,"ARS","Departamento","Alquiler",0
"bMirdS40O1asKEyGzu3tMQ==",2019-03-28,-34.5899099,-58.4064938,"Argentina","Capital Federal",2,35,35,12000,"ARS","Departamento","Alquiler",0
"frhsNVIF6ZG7t8WmDco5JQ==",2019-03-28,-34.5799927,-58.4081181,"Argentina","Capital Federal",2,76,70,52500,"ARS","Departamento","Alquiler",6
"c63/RuohO9F3v5JnDEc0jg==",2019-03-28,-34.5630886,-58.4919375,"Argentina","Capital Federal",2,47,42,17000,"ARS","Departamento","Alquiler",5
"Rcdq3Kzdcm8XpbUjnx06FQ==",2019-03-28,-34.581784,-58.49043,"Argentina","Capital Federal",2,42,42,14000,"ARS","Departamento","Alquiler",0
"cBG+hfGHGPOK4FOKyuhTSw==",2019-03-28,-34.573568,-58.479018,"Argentina","Capital Federal",2,38,35,15500,"ARS","Departamento","Alquiler",3
"cMW4Y7dKMoAK0MITON+jHw==",2019-03-28,-34.5845118,-58.4719802,"Argentina","Capital Federal",2,78,60,17000,"ARS","PH","Alquiler",18
"SaMExv153Smdhj3Z/KGdVA==",2019-03-28,-34.6148233,-58.4700256,"Argentina","Capital Federal",3,75,75,18000,"ARS","Departamento","Alquiler",0
"uaRg5N71+BlEwGv00H6PsQ==",2019-03-28,-34.5832033,-58.4051733,"Argentina","Capital Federal",3,68,68,21000,"ARS","Departamento","Alquiler",0
"N3T3/XsXITFO2xlyfU3YFQ==",2019-03-28,-34.57224655,-58.48670959,"Argentina","Capital Federal",3,75,72,21000,"ARS","Departamento","Alquiler",3
"VhTCR73NGWdPuvFqnzkeww==",2019-03-28,-34.6205721,-58.4664334,"Argentina","Capital Federal",4,120,80,29500,"ARS","PH","Alquiler",40
"Q3wjOM4bC4TbpYyHlp6Ehw==",2019-03-28,-34.6322124,-58.456394,"Argentina","Capital Federal",4,100,97,23000,"ARS","Departamento","Alquiler",3
"aOrkK3CKvgrDvtk7sF+d2A==",2019-03-28,-34.574218,-58.481221,"Argentina","Capital Federal",4,96,87,28000,"ARS","Departamento","Alquiler",9
"MC8jc8jViT1BUD0gHcPgYQ==",2019-03-28,-34.570884,-58.4886936,"Argentina","Capital Federal",4,180,90,22000,"ARS","PH","Alquiler",90
"bPbjLTRcxrLeGkQ2tFPY9g==",2019-03-28,-34.570884,-58.4886936,"Argentina","Capital Federal",4,180,90,22000,"ARS","PH","Alquiler",90
"5rEENCrkN6LtKLLMCLmDbQ==",2019-02-22,-34.5967531,-58.4027139,"Argentina","Capital Federal",NA,114,107,18000,"ARS","Departamento","Alquiler",7
"BBkGq5zqFO4YKvgms7vdrA==",2019-02-22,-34.6326073,-58.4672979,"Argentina","Capital Federal",1,40,36,9500,"ARS","Departamento","Alquiler",4
"odBCAL2Mgi3KSgY0X51Ulw==",2019-02-22,-34.5882395,-58.4036935,"Argentina","Capital Federal",1,37,35,8900,"ARS","Departamento","Alquiler",2
"P3uN/sB+Meo5c14CRIylcQ==",2019-02-22,-34.593651,-58.407356,"Argentina","Capital Federal",1,32,32,11500,"ARS","Departamento","Alquiler",0
"3SXgcMus7XrMo3yppsVvOA==",2019-02-22,-34.580277,-58.492068,"Argentina","Capital Federal",2,44,44,12000,"ARS","PH","Alquiler",0
"BdvUjwyL/yhrBLs5mYVoYg==",2019-02-22,-34.5845118,-58.4719802,"Argentina","Capital Federal",2,78,60,17000,"ARS","PH","Alquiler",18
"A/Tmv9d7JfFrXcjnG3iSHA==",2019-02-22,-34.56766129,-58.49703217,"Argentina","Capital Federal",2,55,55,15000,"ARS","Casa","Alquiler",0
"Ih+lmh1+ioo8+Bi4vpFwCg==",2019-02-22,-34.623919,-58.464429,"Argentina","Capital Federal",2,35,35,10000,"ARS","Departamento","Alquiler",0
"r1caVd3YqcUkbH04l0n1Cg==",2019-02-22,-34.5924519,-58.3954451,"Argentina","Capital Federal",2,57,57,20000,"ARS","Departamento","Alquiler",0
"Ew/CP++dY3Q1t2TYmtvjkQ==",2019-02-22,-34.600963,-58.405294,"Argentina","Capital Federal",2,34,34,15500,"ARS","Departamento","Alquiler",0
"1iRvr/mg6aC0fcBYQMPiNQ==",2019-02-22,-34.5979597,-58.4096278,"Argentina","Capital Federal",2,42,42,12000,"ARS","Departamento","Alquiler",0
"UTnQmpzs+lpHUW9P06JxCw==",2019-02-22,-34.5975638,-58.4105054,"Argentina","Capital Federal",2,54,40,13800,"ARS","Departamento","Alquiler",14
"uYIzsP9Xa1ocJvXPkwmOdg==",2019-02-22,-34.5774984,-58.4813535,"Argentina","Capital Federal",2,50,50,15000,"ARS","Departamento","Alquiler",0
"Smn/obZrpRtrGYibi5brOQ==",2019-02-22,-34.570884,-58.4886936,"Argentina","Capital Federal",2,46,43,12000,"ARS","Departamento","Alquiler",3
"Pih9xaejh55CCEeDCNdAKA==",2019-02-22,-34.5780546,-58.4832602,"Argentina","Capital Federal",2,47,41,14000,"ARS","Departamento","Alquiler",6
"oYpMokBEg+Z8tEyOlef0wA==",2019-02-22,-34.5734798556,-58.4738171418,"Argentina","Capital Federal",2,40,40,13500,"ARS","Departamento","Alquiler",0
"nATejDeFa8ekR35xf1Pg1g==",2019-02-22,-34.63123322,-58.46145248,"Argentina","Capital Federal",3,172,156,30000,"ARS","Departamento","Alquiler",16
"wEtZQ4OypUjNpQktBogvbg==",2019-02-22,-34.63123322,-58.46145248,"Argentina","Capital Federal",3,172,156,30000,"ARS","Departamento","Alquiler",16
"f4m7BD89KcxmKpWSq60Wsg==",2019-02-22,-34.6294478,-58.4745668,"Argentina","Capital Federal",3,84,76,18000,"ARS","Departamento","Alquiler",8
"gO+gOEVivmNPiVcviiGsIA==",2019-02-22,-34.5953391,-58.3747261,"Argentina","Capital Federal",3,127,127,30000,"ARS","Departamento","Alquiler",0
"o2WMY0cNJsNX1V5iZCtxzA==",2019-02-22,-34.5992361,-58.403781,"Argentina","Capital Federal",4,76,72,22000,"ARS","Departamento","Alquiler",4
"Bk3KGpAfH8t2EtJfyC6Xww==",2019-02-22,-34.626234,-58.468987,"Argentina","Capital Federal",5,95,95,20000,"ARS","Departamento","Alquiler",0
"zVGZ384ViqISYYJRLj44YQ==",2019-02-22,-34.6250644313,-58.4714895185,"Argentina","Capital Federal",5,131,122,25000,"ARS","Departamento","Alquiler",9
"xy6v1DTaVv/mujj6BVx8lg==",2019-06-01,-34.633773,-58.46373,"Argentina","Capital Federal",1,25,25,8000,"ARS","Departamento","Alquiler",0
"wIR855ttB5sGuoJgmm191w==",2019-06-01,-34.629673,-58.452257,"Argentina","Capital Federal",1,24,24,10500,"ARS","Departamento","Alquiler",0
"U23TEW7Z0RNHgkKudzmPkw==",2019-06-01,-34.5900392,-58.4073303,"Argentina","Capital Federal",3,80,80,25000,"ARS","Departamento","Alquiler",0
"7UUlc3YcOT8dX1FcjGgsGQ==",2019-06-01,-34.570316,-58.486454,"Argentina","Capital Federal",1,33,29,13000,"ARS","Departamento","Alquiler",4
"P+sP2ktKLNuOAoWa1dMpRQ==",2019-06-01,-34.5786864,-58.4794351,"Argentina","Capital Federal",NA,55,53,16000,"ARS","Departamento","Alquiler",2
"XeNAWcFQpDzChiPc4OY2bw==",2019-06-01,-34.5732889,-58.473734,"Argentina","Capital Federal",2,50,46,21500,"ARS","Departamento","Alquiler",4
"ePikfv6WdlWeEdT/cBReTg==",2019-06-01,-34.571181,-58.479603,"Argentina","Capital Federal",2,47,41,15500,"ARS","Departamento","Alquiler",6
"NuGHjoj1lp3T9z/rgVfGjQ==",2019-06-01,-34.57205,-58.480998,"Argentina","Capital Federal",2,42,40,18000,"ARS","Departamento","Alquiler",2
"UrRE5SFZd7c3krpKQLjWCA==",2019-06-01,-34.571231,-58.486624,"Argentina","Capital Federal",2,44,40,14000,"ARS","Departamento","Alquiler",4
"BhDEgcjfyPQcJTnktstShQ==",2019-06-01,-34.567835,-58.486337,"Argentina","Capital Federal",1,43,40,11000,"ARS","Departamento","Alquiler",3
"WaFNGXK8TQNhE9WWfqgewQ==",2019-06-01,-34.578448,-58.484183,"Argentina","Capital Federal",2,46,41,25000,"ARS","Departamento","Alquiler",5
"AWx7Mq3rAhLjJ+NCeJI8xg==",2019-06-01,-34.575032,-58.483072,"Argentina","Capital Federal",1,40,35,13500,"ARS","Departamento","Alquiler",5
"8IiXE7e4bUN4DnJRt6pujQ==",2019-06-01,-34.575195,-58.484113,"Argentina","Capital Federal",3,78,66,29000,"ARS","Departamento","Alquiler",12
"yT9++YGwqJsFuNkWyWMK4w==",2019-04-10,-34.6387031,-58.4735389,"Argentina","Capital Federal",1,25,23,9500,"ARS","PH","Alquiler",2
"d2Dx6aAUy3ucHu0IZYF87A==",2019-04-10,-34.6334943,-58.4602659,"Argentina","Capital Federal",3,69,65,17000,"ARS","Departamento","Alquiler",4
"6eJZ1ms/ZM/FzKC8auleUw==",2019-04-10,-34.5980869,-58.3851293,"Argentina","Capital Federal",2,40,33,18000,"ARS","Departamento","Alquiler",7
"AQgMVz51ceTIGqbR9SmoSA==",2019-04-10,-34.5876422,-58.4118658,"Argentina","Capital Federal",1,30,30,10000,"ARS","Departamento","Alquiler",0
"pEyUhP4hxBFe6UM3XTOj+w==",2019-04-10,-34.5797896338,-58.4870428921,"Argentina","Capital Federal",4,85,77,30000,"ARS","Departamento","Alquiler",8
"82AqPTjp0gcqMpn4a5Mb5g==",2019-04-10,-34.575446,-58.482515,"Argentina","Capital Federal",1,38,35,13000,"ARS","Departamento","Alquiler",3
"2v7NyEGrbNGklSERSW8EYA==",2019-04-10,-34.5718842,-58.4800664,"Argentina","Capital Federal",NA,62,60,27000,"ARS","Departamento","Alquiler",2
"/ufO4DWN8DwEO3VUQWzVyg==",2019-04-10,-34.5765593,-58.4770368,"Argentina","Capital Federal",2,42,42,15000,"ARS","PH","Alquiler",0
"un/+pkopdgJP3FTrt0toog==",2019-04-10,-34.6301390549,-58.4580852635,"Argentina","Capital Federal",2,72,57,17000,"ARS","Departamento","Alquiler",15
"BKfrQ49Gehits9fKN4huDA==",2019-04-10,-34.5838053,-58.4011336,"Argentina","Capital Federal",2,55,44,17000,"ARS","Departamento","Alquiler",11
"BEYs0knZzEeVquCP1Zgbxw==",2019-04-10,-34.5903607,-58.4004782,"Argentina","Capital Federal",2,44,30,15000,"ARS","Departamento","Alquiler",14
"MZgSX0gCPqmryJjyuazI5g==",2019-04-10,-34.5784188,-58.4832083,"Argentina","Capital Federal",2,42,42,14000,"ARS","Departamento","Alquiler",0
"XOPrdSVVRgto4bnuYGWaHw==",2019-04-10,-34.5752179,-58.4839384,"Argentina","Capital Federal",1,39,36,13900,"ARS","Departamento","Alquiler",3
"ZOfOJnS4UBHllXGizB7y8w==",2019-04-10,-34.6408622,-58.4587848,"Argentina","Capital Federal",NA,197,65,16000,"ARS","Casa","Alquiler",132
"3K1t6HKkQF7Ihr9Qni2Xjw==",2019-04-10,-34.6337684,-58.4752372,"Argentina","Capital Federal",3,54,48,16000,"ARS","Departamento","Alquiler",6
"iGdXRHD86WADeZBk6PnTlA==",2019-04-10,-34.6334943,-58.4602659,"Argentina","Capital Federal",3,69,65,17000,"ARS","Departamento","Alquiler",4
"M/zxr+CKOeVseL4H86ciPA==",2019-04-10,-34.591321,-58.4099197,"Argentina","Capital Federal",3,84,66,25000,"ARS","Departamento","Alquiler",18
"eZOmDcJiiubxTmG2i/r3SQ==",2019-04-10,-34.5962187642,-58.3948265104,"Argentina","Capital Federal",NA,70,64,17000,"ARS","Departamento","Alquiler",6
"rK3/rf1C7a8BMqHfFIhrLA==",2019-04-10,-34.590776616,-58.4106315693,"Argentina","Capital Federal",4,155,155,38000,"ARS","Departamento","Alquiler",0
"t22fSv1SWExG0NXi6jxvjg==",2019-04-23,-34.5705333,-58.5029555,"Argentina","Capital Federal",4,140,140,32000,"ARS","Casa","Alquiler",0
"/Mx82FU9iYNUzmOIAgFEew==",2019-04-23,-34.6211812,-58.4560928,"Argentina","Capital Federal",3,43,43,14000,"ARS","Departamento","Alquiler",0
"/iJ9GmxozXdh1paUaAwNiQ==",2019-04-23,-34.5900931665,-58.4058414701,"Argentina","Capital Federal",3,60,60,22000,"ARS","Departamento","Alquiler",0
"BSa+s62dsRyJyqUahwI3Mg==",2019-04-23,-34.5949925574,-58.3890938759,"Argentina","Capital Federal",2,60,50,17300,"ARS","Departamento","Alquiler",10
"h9B27n145nxLIe8QXD4DAg==",2019-04-23,-34.59607697,-58.40830994,"Argentina","Capital Federal",2,63,63,19000,"ARS","Departamento","Alquiler",0
"c0uAoNeMScmhgC8zn65fcA==",2019-04-23,-34.5778911,-58.4818012,"Argentina","Capital Federal",1,37,34,14000,"ARS","Departamento","Alquiler",3
"ZgZiAeqywxklaaFwd62Lng==",2019-04-23,-34.56559372,-58.45637512,"Argentina","Capital Federal",NA,33,33,13000,"ARS","Departamento","Alquiler",0
"+qXF1cenJOyEyU55ZhuAJw==",2019-04-23,-34.570884,-58.4886936,"Argentina","Capital Federal",2,45,45,14000,"ARS","PH","Alquiler",0
"B/nUTLhhfmcrIWXwHpB62Q==",2019-04-23,-34.6330949,-58.460725,"Argentina","Capital Federal",1,39,36,11000,"ARS","Departamento","Alquiler",3
"9QHea+MQfy0ErXGa0zjG+g==",2019-04-23,-34.6196299,-58.469318,"Argentina","Capital Federal",1,32,28,9500,"ARS","Departamento","Alquiler",4
"fUzHWnKkvYem816sTpPq6w==",2019-04-23,-34.5902194,-58.395788,"Argentina","Capital Federal",1,41,41,22500,"ARS","Departamento","Alquiler",0
"NniAKv7ezw7QXRV1XneWfA==",2019-04-23,-34.5860913,-58.4201544,"Argentina","Capital Federal",2,45,45,20000,"ARS","Departamento","Alquiler",0
"/FC1d3AfXXMgse3SsKGlYw==",2019-04-23,-34.5800439,-58.4873018,"Argentina","Capital Federal",2,45,45,12500,"ARS","Departamento","Alquiler",0
"uJhrVn0GNWz2ySLRoR8whw==",2019-04-23,-34.5940263,-58.3998853,"Argentina","Capital Federal",3,75,75,26000,"ARS","Departamento","Alquiler",0
"gdBlW6OwOFHjnwQAP8f17g==",2019-04-23,-34.5940263,-58.3998853,"Argentina","Capital Federal",3,75,75,26000,"ARS","Departamento","Alquiler",0
"q/V/5nbzHzFnwv00Cgg+Qg==",2019-04-23,-34.642661,-58.4641783,"Argentina","Capital Federal",4,104,70,19000,"ARS","PH","Alquiler",34
"frYHqWlaM7SASSxAg85amQ==",2019-04-23,-34.570884,-58.4886936,"Argentina","Capital Federal",4,147,135,25000,"ARS","PH","Alquiler",12
"B6VBJmizA94nTev97lq+7g==",2019-03-29,-34.6351211,-58.4513154,"Argentina","Capital Federal",2,39,39,11000,"ARS","Departamento","Alquiler",0
"G+C/a3cqz7kvDsdhHOSvKg==",2019-03-29,-34.6298866,-58.4604097,"Argentina","Capital Federal",3,63,60,18000,"ARS","Departamento","Alquiler",3
"ptpenN3iW4N4nsKh0TJyLQ==",2019-03-29,-34.6207566,-58.4739328,"Argentina","Capital Federal",3,70,62,16000,"ARS","Departamento","Alquiler",8
"IBAZLWiJfZK5x5prFT23Pw==",2019-03-29,-34.5879493,-58.4176104,"Argentina","Capital Federal",2,35,35,14000,"ARS","Departamento","Alquiler",0
"lnIkfw5lwEahdhq34c2bbQ==",2019-03-29,-34.5954497,-58.4099032,"Argentina","Capital Federal",1,39,36,15000,"ARS","Departamento","Alquiler",3
"+Lv3h+yf5Hrmx23uFLtzkQ==",2019-03-29,-34.570088,-58.488718,"Argentina","Capital Federal",2,47,44,12500,"ARS","Departamento","Alquiler",3
"KkKXg6NnYwQ32p+KKoT1Ag==",2019-03-29,-34.57995224,-58.49147034,"Argentina","Capital Federal",1,55,55,16000,"ARS","Departamento","Alquiler",0
"eSr0uSR73koGeNh1g2+QdA==",2019-03-29,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,17000,"ARS","Departamento","Alquiler",3
"gNCjOoc17k1Fx5TrYXTJuw==",2019-03-29,-34.6006386621,-58.398736891,"Argentina","Capital Federal",2,48,45,12000,"ARS","Departamento","Alquiler",3
"Lge+jYtQKtsdk6L7ZnkCIg==",2019-03-29,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,17000,"ARS","Departamento","Alquiler",3
"ZlNbmm8YEIVYHRIg+bnFhA==",2019-03-29,-34.5985323877,-58.4119440882,"Argentina","Capital Federal",2,45,42,17000,"ARS","Departamento","Alquiler",3
"l4UjtmnbSYEAwQT27sEt/Q==",2019-03-29,-34.572289,-58.474018,"Argentina","Capital Federal",2,60,55,21000,"ARS","Departamento","Alquiler",5
"g836JsSEyfZJEWNW/cEnHA==",2019-03-29,-34.5927155,-58.4134151,"Argentina","Capital Federal",5,109,102,27000,"ARS","Departamento","Alquiler",7
"UTUORKI5TVBQ+r0EK/Zzng==",2019-06-19,-34.6011579,-58.3986486,"Argentina","Capital Federal",NA,58,58,15000,"ARS","Departamento","Alquiler",0
"lujqThXZ8hc8Z8hohp8mEQ==",2019-06-19,-34.5784188,-58.4832083,"Argentina","Capital Federal",NA,45,45,12500,"ARS","Departamento","Alquiler",0
"PHGNurA22WuLiEV2uEF3Mg==",2019-06-19,-34.5730301,-58.482515,"Argentina","Capital Federal",1,33,28,13500,"ARS","Departamento","Alquiler",5
"qNJuqf4S4SsZywIAzscNOw==",2019-06-19,-34.6163601,-58.4612659,"Argentina","Capital Federal",2,45,41,13000,"ARS","Departamento","Alquiler",4
"eNQNpHOs93GzB/ycbboSBw==",2019-06-19,-34.6222331,-58.4583875,"Argentina","Capital Federal",2,52,46,16000,"ARS","Departamento","Alquiler",6
"DmtyJ+KZVxtv/H4ovGrn0w==",2019-06-19,-34.63115311,-58.46608353,"Argentina","Capital Federal",2,64,60,17000,"ARS","Departamento","Alquiler",4
"QVc1lcz20z1hPDmNmp/gjw==",2019-06-19,-34.5918318,-58.4086988,"Argentina","Capital Federal",4,107,102,23000,"ARS","Departamento","Alquiler",5
"Jvw6P4Vd2s7lJ8JwgazNNA==",2019-06-19,-34.5909375,-58.4116743,"Argentina","Capital Federal",4,83,75,23000,"ARS","Departamento","Alquiler",8
"BMLZdOy39E0CkFVdZ3aQNg==",2019-06-26,-34.6295171,-58.4686025,"Argentina","Capital Federal",NA,39,39,11000,"ARS","Departamento","Alquiler",0
"qqhPbYPCXnu2JJ3Vq+hMZA==",2019-06-26,-34.5856991,-58.4827823,"Argentina","Capital Federal",1,31,31,8500,"ARS","Departamento","Alquiler",0
"tWuPHO2E7kT1BdSywdCjbQ==",2019-06-26,-34.573029,-58.482513,"Argentina","Capital Federal",1,32,30,14000,"ARS","Departamento","Alquiler",2
"YCFkLl8N27zJEh1sU+JE9g==",2019-06-26,-34.6005918,-58.3931957,"Argentina","Capital Federal",2,60,60,14000,"ARS","Departamento","Alquiler",0
"D2hkTq6aOqFWwNq6812/YQ==",2019-06-26,-34.572454,-58.491581,"Argentina","Capital Federal",2,35,35,11000,"ARS","Departamento","Alquiler",0
"XpEbQWnblyggB6rm3Su7Ig==",2019-06-26,-34.569586,-58.486687,"Argentina","Capital Federal",2,53,46,16500,"ARS","Departamento","Alquiler",7
"8REI/MSHWB/A9WvuQCzsUg==",2019-06-26,-34.629367,-58.468846,"Argentina","Capital Federal",3,59,53,14000,"ARS","Departamento","Alquiler",6
"gsjMCSQBEPBmnvYEYez8FA==",2019-06-26,-34.5788289,-58.4707077,"Argentina","Capital Federal",3,73,66,22000,"ARS","Departamento","Alquiler",7
"I8hDzJhkOIIlYqBVrz0TQQ==",2019-06-26,-34.572033,-58.490524,"Argentina","Capital Federal",3,71,66,30000,"ARS","Departamento","Alquiler",5
"FNazQweWh54lsMa9e/P0QQ==",2019-06-26,-34.5899751,-58.3987773,"Argentina","Capital Federal",4,73,70,20000,"ARS","Departamento","Alquiler",3
"e5XQLE12G3X4IERU4R8O+w==",2019-01-31,-34.62653351,-58.45593643,"Argentina","Capital Federal",1,32,32,10000,"ARS","Departamento","Alquiler",0
"A2MiQ563o3SHEQCSEoS1ow==",2019-01-31,-34.6314621,-58.4818559,"Argentina","Capital Federal",2,70,50,24000,"ARS","Departamento","Alquiler",20
"mwirUwFfm65hEZsZJUPf1w==",2019-01-31,-34.6314621,-58.4818559,"Argentina","Capital Federal",4,125,85,34000,"ARS","Departamento","Alquiler",40
"qXwE79BK9Bvw/17mjY661g==",2019-01-31,-34.5905250314,-58.4089671865,"Argentina","Capital Federal",3,78,74,19000,"ARS","Departamento","Alquiler",4
"/1wORAcGzsyPV/dEz/+3DQ==",2019-01-31,-34.599586195,-58.3929439708,"Argentina","Capital Federal",3,47,47,12000,"ARS","Departamento","Alquiler",0
"4ybaKdvBmFCWz5+94iBFWg==",2019-01-31,-34.5862584,-58.4104711,"Argentina","Capital Federal",1,24,23,10000,"ARS","Departamento","Alquiler",1
"x1dw6NhysWsPMngnfzUP4A==",2019-01-31,-34.586886,-58.481501,"Argentina","Capital Federal",2,61,53,16000,"ARS","Departamento","Alquiler",8
"6rLDDu7KplzegmK5t65WTQ==",2019-01-31,-34.5692249,-58.4896397,"Argentina","Capital Federal",2,38,34,16000,"ARS","Departamento","Alquiler",4
"FTZe6/6hubsJUesyc4ZfJA==",2019-02-14,-34.62900925,-58.45851135,"Argentina","Capital Federal",NA,37,30,12000,"ARS","Departamento","Alquiler",7
"SiVN/1KaJkyYzqNPnUAMdg==",2019-02-14,-34.5824445,-58.4258049,"Argentina","Capital Federal",NA,78,51,20000,"ARS","Departamento","Alquiler",27
"hL58b60Siw5s7Uylry65JA==",2019-02-14,-34.5838224,-58.4012145,"Argentina","Capital Federal",1,38,35,13000,"ARS","Departamento","Alquiler",3
"qODAN7IJB/6IoJaQ5yDlEQ==",2019-02-14,-34.5829542,-58.405725,"Argentina","Capital Federal",1,37,34,11400,"ARS","Departamento","Alquiler",3
"86boh1rV56sV2NmQ4Oq24Q==",2019-02-14,-34.5824103,-58.4712216,"Argentina","Capital Federal",1,48,42,14200,"ARS","Departamento","Alquiler",6
"fQGZHHtpJ65WaGk61HcFDg==",2019-02-14,-34.566879,-58.49296,"Argentina","Capital Federal",2,45,45,14000,"ARS","PH","Alquiler",0
"jeyzVKLYAVnQ2l6Jtp1uGA==",2019-02-14,-34.5427503,-58.4601452,"Argentina","Capital Federal",2,138,56,18000,"ARS","PH","Alquiler",82
"Nh0aq6hKfdRwXRG+N6HR+Q==",2019-02-14,-34.5936695,-58.3999598,"Argentina","Capital Federal",2,30,30,12000,"ARS","Departamento","Alquiler",0
"Kv5CCQKaxXQ3xA53M12lBg==",2019-02-14,-34.5812259,-58.4908993,"Argentina","Capital Federal",3,52,42,15000,"ARS","PH","Alquiler",10
"7Aory30lbJ4DdIcM8FgS2Q==",2019-02-14,-34.58853049,-58.4133921926,"Argentina","Capital Federal",3,89,74,27000,"ARS","Departamento","Alquiler",15
"pTf2Jq0IouOarsoGDmR/9g==",2019-02-14,-34.57469,-58.481518,"Argentina","Capital Federal",3,80,80,32000,"ARS","Departamento","Alquiler",0
"2nNzIhWcO4pxy7G7SJG95g==",2019-05-10,-34.6401124,-58.4430728,"Argentina","Capital Federal",1,40,40,12000,"ARS","Departamento","Alquiler",0
"GLj3vbzubLdTKlf3WmboSQ==",2019-05-10,-34.6172901253,-58.4677883802,"Argentina","Capital Federal",NA,35,35,12000,"ARS","Departamento","Alquiler",0
"pq9O44C14cJ5KgNz86mjjw==",2019-05-10,-34.5835444,-58.4039932,"Argentina","Capital Federal",2,55,55,20000,"ARS","Departamento","Alquiler",0
"Yob1XeLMBB7SfmfEEWv33Q==",2019-05-10,-34.600109728,-58.4032615743,"Argentina","Capital Federal",NA,60,54,16000,"ARS","Departamento","Alquiler",6
"OUX7zByHhTkjBdavy1pqjQ==",2019-05-10,-34.5831677,-58.4051066,"Argentina","Capital Federal",1,34,32,13500,"ARS","Departamento","Alquiler",2
